"","FacID","FacLatitude","FacLongitude","zip","Exposure","Exposure_popwt","Exposure_popwt_tot_fac","Fac_rank_exp","Fac_rank_popwt","year"
"574","1355",37.7889,-84.7139,"40272",9883.69676279434,341313700.309577,8958062909.86541,16,16,2005
"575","988",39.0831,-84.8581,"40291",11260.9328140605,359516541.021697,9434992441.35626,16,16,2005
"576","988",39.0831,-84.8581,"40299",11092.085844898,372904834.019627,9434992441.35626,16,16,2005
"577","6166",37.9256,-87.0372,"40023",10606.3005303254,33675004.1837832,10543349890.1138,17,17,2005
"578","2876",38.9161,-82.1281,"40025",11536.9121772277,2226624.05020495,7591034143.49441,17,17,2005
"579","1355",37.7889,-84.7139,"40059",11828.4236813505,172091736.139968,8958062909.86541,17,17,2005
"580","2876",38.9161,-82.1281,"40118",9724.98774308486,89255937.5060329,7591034143.49441,17,17,2005
"581","1355",37.7889,-84.7139,"40177",9885.04552946975,17842507.1806929,8958062909.86541,17,17,2005
"582","2872",39.5908,-81.6797,"40202",10797.0819629692,51890775.9140301,7511753725.92992,17,17,2005
"583","2872",39.5908,-81.6797,"40203",10797.0819629692,219137575.520424,7511753725.92992,17,17,2005
"584","2876",38.9161,-82.1281,"40204",10343.0338886953,155766090.363751,7591034143.49441,17,17,2005
"585","2872",39.5908,-81.6797,"40205",10245.6705384592,235291823.915716,7511753725.92992,17,17,2005
"586","2872",39.5908,-81.6797,"40206",10718.9945563932,206737248.009156,7511753725.92992,17,17,2005
"587","2876",38.9161,-82.1281,"40207",10742.3706549098,315310063.462914,7591034143.49441,17,17,2005
"588","2830",38.9917,-84.2981,"40208",10533.1392749333,134476589.123073,9471814617.78278,17,17,2005
"589","2872",39.5908,-81.6797,"40209",10175.2682425531,4812901.87872759,7511753725.92992,17,17,2005
"590","2830",38.9917,-84.2981,"40210",10533.1392749333,171774435.295612,9471814617.78278,17,17,2005
"591","2830",38.9917,-84.2981,"40211",10533.1392749333,254933569.87121,9471814617.78278,17,17,2005
"592","2872",39.5908,-81.6797,"40212",10797.0819629692,210132809.163307,7511753725.92992,17,17,2005
"593","2872",39.5908,-81.6797,"40213",10175.2682425531,176856337.323815,7511753725.92992,17,17,2005
"594","2872",39.5908,-81.6797,"40214",10140.4906224325,453117682.972772,7511753725.92992,17,17,2005
"595","2876",38.9161,-82.1281,"40215",10426.0209188,253633810.891648,7591034143.49441,17,17,2005
"596","2872",39.5908,-81.6797,"40216",10238.4617797458,407787694.225494,7511753725.92992,17,17,2005
"597","2876",38.9161,-82.1281,"40217",10343.0338886953,128367393.592597,7591034143.49441,17,17,2005
"598","2872",39.5908,-81.6797,"40218",10292.9737110282,309221516.226709,7511753725.92992,17,17,2005
"599","2872",39.5908,-81.6797,"40219",10262.5392092717,357711066.678375,7511753725.92992,17,17,2005
"600","2876",38.9161,-82.1281,"40220",10435.0001126892,339826213.669837,7591034143.49441,17,17,2005
"601","2876",38.9161,-82.1281,"40222",10815.4001188567,217465250.189852,7591034143.49441,17,17,2005
"602","2876",38.9161,-82.1281,"40223",10935.2288715458,248065666.951016,7591034143.49441,17,17,2005
"603","2872",39.5908,-81.6797,"40228",10332.6473612279,149069103.480436,7511753725.92992,17,17,2005
"604","3406",36.0278,-87.9861,"40229",9759.1182066338,324285738.888235,6205401302.10186,17,17,2005
"605","2876",38.9161,-82.1281,"40241",11405.9916649294,294217554.996853,7591034143.49441,17,17,2005
"606","2876",38.9161,-82.1281,"40242",11405.9916649294,125192164.514265,7591034143.49441,17,17,2005
"607","6166",37.9256,-87.0372,"40243",10535.0353296551,105013232.166002,10543349890.1138,17,17,2005
"608","6166",37.9256,-87.0372,"40245",10194.7066023176,263991927.467014,10543349890.1138,17,17,2005
"609","2872",39.5908,-81.6797,"40258",9728.8525943374,242481922.061265,7511753725.92992,17,17,2005
"610","2872",39.5908,-81.6797,"40272",9669.54747177133,333918482.842679,7511753725.92992,17,17,2005
"611","2876",38.9161,-82.1281,"40291",9892.47312311707,315827096.928636,7591034143.49441,17,17,2005
"612","2876",38.9161,-82.1281,"40299",10101.8339546973,339613555.722967,7591034143.49441,17,17,2005
"613","2872",39.5908,-81.6797,"40023",9538.95357540589,30286177.6019137,7511753725.92992,18,18,2005
"614","2872",39.5908,-81.6797,"40025",10991.5086635602,2121361.17206712,7511753725.92992,18,18,2005
"615","2872",39.5908,-81.6797,"40059",11257.5917599977,163786702.516207,7511753725.92992,18,18,2005
"616","2872",39.5908,-81.6797,"40118",9526.37719703374,87433089.9143757,7511753725.92992,18,18,2005
"617","2876",38.9161,-82.1281,"40177",9533.2634819721,17207540.5849596,7591034143.49441,18,18,2005
"618","2876",38.9161,-82.1281,"40202",10515.0045006818,50535111.6302766,7591034143.49441,18,18,2005
"619","2876",38.9161,-82.1281,"40203",10515.0045006818,213412531.345837,7591034143.49441,18,18,2005
"620","2872",39.5908,-81.6797,"40204",10054.0667113788,151414244.673365,7511753725.92992,18,18,2005
"621","2876",38.9161,-82.1281,"40205",9928.18515560996,228000772.098583,7591034143.49441,18,18,2005
"622","2876",38.9161,-82.1281,"40206",10638.5095662868,205184934.004974,7591034143.49441,18,18,2005
"623","2872",39.5908,-81.6797,"40207",10618.5896010097,311676841.968837,7511753725.92992,18,18,2005
"624","1001",39.9239,-87.4272,"40208",9939.22587259798,126894096.715458,6341877330.72529,18,18,2005
"625","2876",38.9161,-82.1281,"40209",9960.38192740505,4711260.65166259,7591034143.49441,18,18,2005
"626","1001",39.9239,-87.4272,"40210",9939.22587259798,162088895.530328,6341877330.72529,18,18,2005
"627","1001",39.9239,-87.4272,"40211",9939.22587259798,240559083.794489,6341877330.72529,18,18,2005
"628","2876",38.9161,-82.1281,"40212",10515.0045006818,204643017.592269,7591034143.49441,18,18,2005
"629","2876",38.9161,-82.1281,"40213",9960.38192740505,173121398.280227,7591034143.49441,18,18,2005
"630","2876",38.9161,-82.1281,"40214",9971.11418467008,445549266.227798,7591034143.49441,18,18,2005
"631","2872",39.5908,-81.6797,"40215",10023.6322096223,243844900.763482,7511753725.92992,18,18,2005
"632","2876",38.9161,-82.1281,"40216",9887.96646098816,393827816.174698,7591034143.49441,18,18,2005
"633","2872",39.5908,-81.6797,"40217",10054.0667113788,124781021.954922,7511753725.92992,18,18,2005
"634","2876",38.9161,-82.1281,"40218",9494.74293601012,285241067.283616,7591034143.49441,18,18,2005
"635","2876",38.9161,-82.1281,"40219",9577.72996611481,333841355.698898,7591034143.49441,18,18,2005
"636","2872",39.5908,-81.6797,"40220",9988.56906178461,325287740.066078,7511753725.92992,18,18,2005
"637","2872",39.5908,-81.6797,"40222",10330.6242728085,207717862.253361,7511753725.92992,18,18,2005
"638","2872",39.5908,-81.6797,"40223",10571.008845695,239803335.66459,7511753725.92992,18,18,2005
"639","2876",38.9161,-82.1281,"40228",9827.56978535991,141782349.293387,7591034143.49441,18,18,2005
"640","2872",39.5908,-81.6797,"40229",9575.82725781459,318195163.949921,7511753725.92992,18,18,2005
"641","2872",39.5908,-81.6797,"40241",11107.9050495016,286528410.751894,7511753725.92992,18,18,2005
"642","2872",39.5908,-81.6797,"40242",11107.9050495016,121920365.82333,7511753725.92992,18,18,2005
"643","2872",39.5908,-81.6797,"40243",10477.8845102765,104443552.798436,7511753725.92992,18,18,2005
"644","2872",39.5908,-81.6797,"40245",9865.47218433401,255466402.213329,7511753725.92992,18,18,2005
"645","1355",37.7889,-84.7139,"40258",9209.22319830829,229530678.994636,8958062909.86541,18,18,2005
"646","2876",38.9161,-82.1281,"40272",9556.96773466763,330030766.781277,7591034143.49441,18,18,2005
"647","2872",39.5908,-81.6797,"40291",9816.41179882783,313398763.089377,7511753725.92992,18,18,2005
"648","2872",39.5908,-81.6797,"40299",9661.57710648196,324812560.742817,7511753725.92992,18,18,2005
"649","3406",36.0278,-87.9861,"40023",8783.49629421643,27887600.7341372,6205401302.10186,19,19,2005
"650","990",39.7119,-86.1975,"40025",8562.43662071957,1652550.26779888,5329262887.71966,19,19,2005
"651","1001",39.9239,-87.4272,"40059",8862.02505799516,128933602.568772,6341877330.72529,19,19,2005
"652","3406",36.0278,-87.9861,"40118",9383.25034078658,86119471.6277393,6205401302.10186,19,19,2005
"653","2872",39.5908,-81.6797,"40177",9088.65629608181,16405024.6144277,7511753725.92992,19,19,2005
"654","1001",39.9239,-87.4272,"40202",10032.973911104,48218472.6167657,6341877330.72529,19,19,2005
"655","1001",39.9239,-87.4272,"40203",10032.973911104,203629238.499766,6341877330.72529,19,19,2005
"656","1001",39.9239,-87.4272,"40204",9491.82526031716,142946888.420376,6341877330.72529,19,19,2005
"657","3935",38.4731,-81.8233,"40205",9063.99965942139,208154752.178612,5989809277.00583,19,19,2005
"658","1001",39.9239,-87.4272,"40206",9388.06610703225,181067631.006331,6341877330.72529,19,19,2005
"659","3935",38.4731,-81.8233,"40207",8785.0604317926,257859093.793976,5989809277.00583,19,19,2005
"660","2872",39.5908,-81.6797,"40208",9840.14533549091,125629135.498212,7511753725.92992,19,19,2005
"661","1001",39.9239,-87.4272,"40209",8680.57196199014,4105910.53802134,6341877330.72529,19,19,2005
"662","2872",39.5908,-81.6797,"40210",9840.14533549091,160473090.131186,7511753725.92992,19,19,2005
"663","2872",39.5908,-81.6797,"40211",9840.14533549091,238161037.554886,7511753725.92992,19,19,2005
"664","1001",39.9239,-87.4272,"40212",10032.973911104,195261738.257905,6341877330.72529,19,19,2005
"665","1001",39.9239,-87.4272,"40213",8680.57196199014,150877021.271351,6341877330.72529,19,19,2005
"666","994",38.5267,-87.2525,"40214",8572.64431598262,383060038.615367,5470575615.2004,19,19,2005
"667","994",38.5267,-87.2525,"40215",8845.70092000701,215189366.28101,5470575615.2004,19,19,2005
"668","994",38.5267,-87.2525,"40216",8965.60286002351,357090996.311877,5470575615.2004,19,19,2005
"669","1001",39.9239,-87.4272,"40217",9491.82526031716,117803043.305796,6341877330.72529,19,19,2005
"670","3406",36.0278,-87.9861,"40218",8805.39840677012,264531778.936188,6205401302.10186,19,19,2005
"671","3406",36.0278,-87.9861,"40219",8718.26562210132,303883866.523964,6205401302.10186,19,19,2005
"672","3935",38.4731,-81.8233,"40220",9290.94584833729,302568942.496952,5989809277.00583,19,19,2005
"673","3935",38.4731,-81.8233,"40222",9042.06872154795,181808875.784165,5989809277.00583,19,19,2005
"674","3935",38.4731,-81.8233,"40223",8863.35293983874,201065161.440242,5989809277.00583,19,19,2005
"675","3406",36.0278,-87.9861,"40228",8960.1192548687,129267640.489991,6205401302.10186,19,19,2005
"676","2876",38.9161,-82.1281,"40229",9477.07730875532,314913801.89263,7591034143.49441,19,19,2005
"677","1001",39.9239,-87.4272,"40241",8547.30348772823,220477693.46595,6341877330.72529,19,19,2005
"678","1001",39.9239,-87.4272,"40242",8547.30348772823,93815203.0813051,6341877330.72529,19,19,2005
"679","3935",38.4731,-81.8233,"40243",8914.19923969064,88856738.0212363,5989809277.00583,19,19,2005
"680","3935",38.4731,-81.8233,"40245",8660.54885600302,224264912.626198,5989809277.00583,19,19,2005
"681","3406",36.0278,-87.9861,"40258",8526.40571747102,212512136.102248,6205401302.10186,19,19,2005
"682","3406",36.0278,-87.9861,"40272",9290.65784386552,320834287.322208,6205401302.10186,19,19,2005
"683","3406",36.0278,-87.9861,"40291",9151.86184729683,292182341.336799,6205401302.10186,19,19,2005
"684","3406",36.0278,-87.9861,"40299",9056.96937785375,304486253.514065,6205401302.10186,19,19,2005
"685","3935",38.4731,-81.8233,"40023",8623.52356303155,27379687.3126252,5989809277.00583,20,20,2005
"686","3935",38.4731,-81.8233,"40025",8484.62709294137,1637533.02893769,5989809277.00583,20,20,2005
"687","3935",38.4731,-81.8233,"40059",7967.53031277224,115919598.520523,5989809277.00583,20,20,2005
"688","1001",39.9239,-87.4272,"40118",7932.72464677218,72806546.808075,6341877330.72529,20,20,2005
"689","1010",39.53,-87.4247,"40177",7720.06430076931,13934716.0628886,5499698463.77817,20,20,2005
"690","1010",39.53,-87.4247,"40202",8537.97884835446,41033526.3451915,5499698463.77817,20,20,2005
"691","1010",39.53,-87.4247,"40203",8537.97884835446,173286818.706202,5499698463.77817,20,20,2005
"692","3935",38.4731,-81.8233,"40204",8522.64780655671,128351075.966744,5989809277.00583,20,20,2005
"693","1001",39.9239,-87.4272,"40205",9044.42464803631,207705212.042154,6341877330.72529,20,20,2005
"694","3935",38.4731,-81.8233,"40206",8397.34934047568,161959676.729755,5989809277.00583,20,20,2005
"695","1001",39.9239,-87.4272,"40207",8743.15830296052,256629182.508497,6341877330.72529,20,20,2005
"696","994",38.5267,-87.2525,"40208",8550.43188589613,109163363.887236,5470575615.2004,20,20,2005
"697","3406",36.0278,-87.9861,"40209",8259.23776696302,3906619.46377351,6205401302.10186,20,20,2005
"698","994",38.5267,-87.2525,"40210",8550.43188589613,139440443.195194,5470575615.2004,20,20,2005
"699","994",38.5267,-87.2525,"40211",8550.43188589613,206946102.934344,5470575615.2004,20,20,2005
"700","1010",39.53,-87.4247,"40212",8537.97884835446,166166144.346674,5499698463.77817,20,20,2005
"701","3406",36.0278,-87.9861,"40213",8259.23776696302,143553811.627584,6205401302.10186,20,20,2005
"702","1001",39.9239,-87.4272,"40214",8559.28773330809,382463213.075139,6341877330.72529,20,20,2005
"703","1001",39.9239,-87.4272,"40215",8582.64990325452,208790124.196473,6341877330.72529,20,20,2005
"704","1001",39.9239,-87.4272,"40216",8737.81276866039,348018344.762975,6341877330.72529,20,20,2005
"705","3935",38.4731,-81.8233,"40217",8522.64780655671,105774581.927175,5989809277.00583,20,20,2005
"706","1001",39.9239,-87.4272,"40218",8778.49402072578,263723517.370644,6341877330.72529,20,20,2005
"707","994",38.5267,-87.2525,"40219",8583.75053102587,299195208.509438,5470575615.2004,20,20,2005
"708","3406",36.0278,-87.9861,"40220",8554.25553924417,278577885.891026,6205401302.10186,20,20,2005
"709","3406",36.0278,-87.9861,"40222",8432.15378807585,169545316.216841,6205401302.10186,20,20,2005
"710","3406",36.0278,-87.9861,"40223",8406.28624950584,190696603.57004,6205401302.10186,20,20,2005
"711","3935",38.4731,-81.8233,"40228",8322.02233303724,120061816.198728,5989809277.00583,20,20,2005
"712","1001",39.9239,-87.4272,"40229",8534.58869355704,283595847.698207,6341877330.72529,20,20,2005
"713","3935",38.4731,-81.8233,"40241",8403.51886450655,216768769.109947,5989809277.00583,20,20,2005
"714","3935",38.4731,-81.8233,"40242",8403.51886450655,92237023.0568239,5989809277.00583,20,20,2005
"715","3406",36.0278,-87.9861,"40243",8617.8582825131,85902811.3600906,6205401302.10186,20,20,2005
"716","3406",36.0278,-87.9861,"40245",8086.51931098238,209400417.557889,6205401302.10186,20,20,2005
"717","994",38.5267,-87.2525,"40258",8085.65988970427,201526987.090989,5470575615.2004,20,20,2005
"718","994",38.5267,-87.2525,"40272",7800.30254381301,269367847.745495,5470575615.2004,20,20,2005
"719","3935",38.4731,-81.8233,"40291",8581.66727659543,273978309.472586,5989809277.00583,20,20,2005
"720","3935",38.4731,-81.8233,"40299",8693.36558617967,292262257.641774,5989809277.00583,20,20,2005
"721","983",38.7383,-85.4192,"40023",46055.4597795447,232902460.105157,27829190555.2973,1,1,2012
"722","983",38.7383,-85.4192,"40025",48751.3335063527,12626595.3781454,27829190555.2973,1,1,2012
"723","983",38.7383,-85.4192,"40059",58616.055925723,1014878392.29797,27829190555.2973,1,1,2012
"724","1364",38.0531,-85.91,"40118",44391.5423681346,431397008.733532,28908757133.7326,1,1,2012
"725","1364",38.0531,-85.91,"40177",42478.9683127871,51781862.3732874,28908757133.7326,1,1,2012
"726","1364",38.0531,-85.91,"40202",39938.6271277801,268068065.28166,28908757133.7326,1,1,2012
"727","1364",38.0531,-85.91,"40203",39938.6271277801,765144218.514011,28908757133.7326,1,1,2012
"728","1364",38.0531,-85.91,"40204",38326.4131094476,552705203.451343,28908757133.7326,1,1,2012
"729","983",38.7383,-85.4192,"40205",37337.7010932606,869371032.25548,27829190555.2973,1,1,2012
"730","983",38.7383,-85.4192,"40206",38640.1312399689,744054367.156842,27829190555.2973,1,1,2012
"731","983",38.7383,-85.4192,"40207",43044.5172998066,1305841521.32423,27829190555.2973,1,1,2012
"732","1364",38.0531,-85.91,"40208",41315.6555213428,560364235.835973,28908757133.7326,1,1,2012
"733","1364",38.0531,-85.91,"40209",39658.3372763946,9716292.63271667,28908757133.7326,1,1,2012
"734","1364",38.0531,-85.91,"40210",41315.6555213428,600770946.935846,28908757133.7326,1,1,2012
"735","1364",38.0531,-85.91,"40211",41315.6555213428,942616680.719436,28908757133.7326,1,1,2012
"736","1364",38.0531,-85.91,"40212",39938.6271277801,694333032.616457,28908757133.7326,1,1,2012
"737","1364",38.0531,-85.91,"40213",39658.3372763946,701992228.12946,28908757133.7326,1,1,2012
"738","1364",38.0531,-85.91,"40214",41098.7261360086,1840154364.01365,28908757133.7326,1,1,2012
"739","1364",38.0531,-85.91,"40215",41913.5524799445,926331423.359254,28908757133.7326,1,1,2012
"740","1364",38.0531,-85.91,"40216",43299.9889790933,1889828018.99252,28908757133.7326,1,1,2012
"741","1364",38.0531,-85.91,"40217",38326.4131094476,457732351.766132,28908757133.7326,1,1,2012
"742","1364",38.0531,-85.91,"40218",37403.1220728446,1186277419.66234,28908757133.7326,1,1,2012
"743","1364",38.0531,-85.91,"40219",40990.2614433416,1524427823.07787,28908757133.7326,1,1,2012
"744","983",38.7383,-85.4192,"40220",40715.285456641,1361967013.8101,27829190555.2973,1,1,2012
"745","983",38.7383,-85.4192,"40222",43393.9681398782,1056556336.26976,27829190555.2973,1,1,2012
"746","983",38.7383,-85.4192,"40223",44890.7995198834,1063328368.22748,27829190555.2973,1,1,2012
"747","983",38.7383,-85.4192,"40228",37146.3319501448,650097955.459485,27829190555.2973,1,1,2012
"748","1364",38.0531,-85.91,"40229",40073.5888237693,1438321250.06273,28908757133.7326,1,1,2012
"749","983",38.7383,-85.4192,"40241",49066.3135831258,1359823814.64275,27829190555.2973,1,1,2012
"750","983",38.7383,-85.4192,"40242",49066.3135831258,419173516.940643,27829190555.2973,1,1,2012
"751","983",38.7383,-85.4192,"40243",46737.0817399602,454985490.738512,27829190555.2973,1,1,2012
"752","983",38.7383,-85.4192,"40245",50681.4515244231,1536864336.02661,27829190555.2973,1,1,2012
"753","1364",38.0531,-85.91,"40258",44252.1570600742,1186488835.09471,28908757133.7326,1,1,2012
"754","1364",38.0531,-85.91,"40272",44096.9179474282,1625015523.28068,28908757133.7326,1,1,2012
"755","983",38.7383,-85.4192,"40291",38879.7493819786,1365262399.54818,27829190555.2973,1,1,2012
"756","983",38.7383,-85.4192,"40299",41858.592766894,1662162860.18059,27829190555.2973,1,1,2012
"757","1364",38.0531,-85.91,"40023",28166.6143128626,142438568.580146,28908757133.7326,2,2,2012
"758","1364",38.0531,-85.91,"40025",38495.8726024909,9970431.00404513,28908757133.7326,2,2,2012
"759","1364",38.0531,-85.91,"40059",29122.4536735383,504226162.903642,28908757133.7326,2,2,2012
"760","6166",37.9256,-87.0372,"40118",31735.0622079032,308401334.536403,19854880777.6379,2,2,2012
"761","6166",37.9256,-87.0372,"40177",37301.0933825867,45470032.8333732,19854880777.6379,2,2,2012
"762","983",38.7383,-85.4192,"40202",34235.7451801312,229790321.649041,27829190555.2973,2,2,2012
"763","983",38.7383,-85.4192,"40203",34235.7451801312,655888406.160954,27829190555.2973,2,2,2012
"764","983",38.7383,-85.4192,"40204",33060.7499012518,476769074.325953,27829190555.2973,2,2,2012
"765","1364",38.0531,-85.91,"40205",35337.1706975523,822790682.521808,28908757133.7326,2,2,2012
"766","1364",38.0531,-85.91,"40206",38427.5743889008,739961372.432675,28908757133.7326,2,2,2012
"767","1364",38.0531,-85.91,"40207",36916.5216500216,1119936517.2967,28908757133.7326,2,2,2012
"768","983",38.7383,-85.4192,"40208",28783.7987092431,390394661.893464,27829190555.2973,2,2,2012
"769","983",38.7383,-85.4192,"40209",30795.525772376,7544903.81423212,27829190555.2973,2,2,2012
"770","983",38.7383,-85.4192,"40210",28783.7987092431,418545217.031104,27829190555.2973,2,2,2012
"771","983",38.7383,-85.4192,"40211",28783.7987092431,656702367.551381,27829190555.2973,2,2,2012
"772","983",38.7383,-85.4192,"40212",34235.7451801312,595188429.956581,27829190555.2973,2,2,2012
"773","983",38.7383,-85.4192,"40213",30795.525772376,545111601.696828,27829190555.2973,2,2,2012
"774","983",38.7383,-85.4192,"40214",28614.8006654145,1281199084.99327,27829190555.2973,2,2,2012
"775","6166",37.9256,-87.0372,"40215",28887.4213987046,638440900.332769,19854880777.6379,2,2,2012
"776","6166",37.9256,-87.0372,"40216",30822.2659802897,1345237798.70974,19854880777.6379,2,2,2012
"777","983",38.7383,-85.4192,"40217",33060.7499012518,394844536.070651,27829190555.2973,2,2,2012
"778","983",38.7383,-85.4192,"40218",35276.2340323142,1118821038.56888,27829190555.2973,2,2,2012
"779","6166",37.9256,-87.0372,"40219",29189.8593544971,1085570869.39375,19854880777.6379,2,2,2012
"780","1364",38.0531,-85.91,"40220",31746.3508186118,1061947181.23338,28908757133.7326,2,2,2012
"781","1364",38.0531,-85.91,"40222",33996.1914132382,827739268.529523,28908757133.7326,2,2,2012
"782","1364",38.0531,-85.91,"40223",31910.9558261762,755874810.654637,28908757133.7326,2,2,2012
"783","1364",38.0531,-85.91,"40228",36526.6775762731,639253384.262356,28908757133.7326,2,2,2012
"784","983",38.7383,-85.4192,"40229",36526.1859499024,1310997866.1139,27829190555.2973,2,2,2012
"785","1364",38.0531,-85.91,"40241",32075.5608337406,888942092.946288,28908757133.7326,2,2,2012
"786","1364",38.0531,-85.91,"40242",32075.5608337406,274021516.202646,28908757133.7326,2,2,2012
"787","1364",38.0531,-85.91,"40243",26905.3900023309,261923971.672691,28908757133.7326,2,2,2012
"788","1364",38.0531,-85.91,"40245",23724.0348388021,719407632.451836,28908757133.7326,2,2,2012
"789","6166",37.9256,-87.0372,"40258",34098.7471650977,914255608.9906,19854880777.6379,2,2,2012
"790","6166",37.9256,-87.0372,"40272",36028.6313400343,1327691093.5116,19854880777.6379,2,2,2012
"791","1364",38.0531,-85.91,"40291",34474.7140221463,1210579582.88767,28908757133.7326,2,2,2012
"792","1364",38.0531,-85.91,"40299",32140.7533208833,1276277173.61896,28908757133.7326,2,2,2012
"793","6166",37.9256,-87.0372,"40023",24420.6021905248,123494985.277484,19854880777.6379,3,3,2012
"794","6166",37.9256,-87.0372,"40025",19024.587611195,4927368.1912995,19854880777.6379,3,3,2012
"795","6166",37.9256,-87.0372,"40059",18348.1292832446,317679510.410096,19854880777.6379,3,3,2012
"796","983",38.7383,-85.4192,"40118",29142.5898828236,283207688.48128,27829190555.2973,3,3,2012
"797","983",38.7383,-85.4192,"40177",20479.0618109815,24963976.3475864,27829190555.2973,3,3,2012
"798","6166",37.9256,-87.0372,"40202",23175.481934796,155553834.746351,19854880777.6379,3,3,2012
"799","6166",37.9256,-87.0372,"40203",23175.481934796,443995882.906821,19854880777.6379,3,3,2012
"800","6166",37.9256,-87.0372,"40204",24741.225378758,356793211.187069,19854880777.6379,3,3,2012
"801","6166",37.9256,-87.0372,"40205",24648.4434232315,573914356.666522,19854880777.6379,3,3,2012
"802","6166",37.9256,-87.0372,"40206",22505.9987260046,433375511.467944,19854880777.6379,3,3,2012
"803","6166",37.9256,-87.0372,"40207",21836.5155172132,662454371.245697,19854880777.6379,3,3,2012
"804","6166",37.9256,-87.0372,"40208",24834.0073342845,336823641.474901,19854880777.6379,3,3,2012
"805","6166",37.9256,-87.0372,"40209",26965.5423666276,6606557.87982375,19854880777.6379,3,3,2012
"806","6166",37.9256,-87.0372,"40210",24834.0073342845,361111300.647831,19854880777.6379,3,3,2012
"807","6166",37.9256,-87.0372,"40211",24834.0073342845,566587877.331701,19854880777.6379,3,3,2012
"808","6166",37.9256,-87.0372,"40212",23175.481934796,402905753.436428,19854880777.6379,3,3,2012
"809","6166",37.9256,-87.0372,"40213",26965.5423666276,477317065.431674,19854880777.6379,3,3,2012
"810","6166",37.9256,-87.0372,"40214",27737.9086810929,1241937123.28725,19854880777.6379,3,3,2012
"811","983",38.7383,-85.4192,"40215",26314.8175124378,581583781.842388,27829190555.2973,3,3,2012
"812","983",38.7383,-85.4192,"40216",26571.1133458873,1159696241.98125,27829190555.2973,3,3,2012
"813","6166",37.9256,-87.0372,"40217",24741.225378758,295484454.698507,19854880777.6379,3,3,2012
"814","6166",37.9256,-87.0372,"40218",25043.6633345506,794284826.318606,19854880777.6379,3,3,2012
"815","983",38.7383,-85.4192,"40219",28530.3016435002,1061041918.12177,27829190555.2973,3,3,2012
"816","6166",37.9256,-87.0372,"40220",23346.3599203095,780959085.694272,19854880777.6379,3,3,2012
"817","6166",37.9256,-87.0372,"40222",21905.7691506046,533361667.278922,19854880777.6379,3,3,2012
"818","6166",37.9256,-87.0372,"40223",20947.8894341648,496192657.027061,19854880777.6379,3,3,2012
"819","6166",37.9256,-87.0372,"40228",25471.4250888929,445775410.480714,19854880777.6379,3,3,2012
"820","6166",37.9256,-87.0372,"40229",28216.2143473583,1012736365.35538,19854880777.6379,3,3,2012
"821","6166",37.9256,-87.0372,"40241",18549.41894802,514078596.725427,19854880777.6379,3,3,2012
"822","6166",37.9256,-87.0372,"40242",18549.41894802,158467686.072935,19854880777.6379,3,3,2012
"823","6166",37.9256,-87.0372,"40243",20059.2633511163,195276928.723117,19854880777.6379,3,3,2012
"824","6166",37.9256,-87.0372,"40245",20322.3876632853,616256083.501464,19854880777.6379,3,3,2012
"825","983",38.7383,-85.4192,"40258",25767.5765899048,690880263.528528,27829190555.2973,3,3,2012
"826","983",38.7383,-85.4192,"40272",22689.2815610519,836122714.806323,27829190555.2973,3,3,2012
"827","6166",37.9256,-87.0372,"40291",25132.0995992285,882513677.426907,19854880777.6379,3,3,2012
"828","6166",37.9256,-87.0372,"40299",25156.6986939341,998947348.437429,19854880777.6379,3,3,2012
"829","2830",38.9917,-84.2981,"40023",11772.1275320099,59531648.9293739,7205538380.95894,4,4,2012
"830","1363",38.1828,-85.8894,"40025",9430.69748128674,2442550.64765327,7368797776.63866,4,4,2012
"831","2830",38.9917,-84.2981,"40059",8897.5861716511,154052806.975967,7205538380.95894,4,4,2012
"832","1363",38.1828,-85.8894,"40118",9453.83980058393,91872415.1820746,7368797776.63866,4,4,2012
"833","1363",38.1828,-85.8894,"40177",8177.04527015376,9967818.18431743,7368797776.63866,4,4,2012
"834","1363",38.1828,-85.8894,"40202",10607.7624113785,71199301.3051725,7368797776.63866,4,4,2012
"835","1363",38.1828,-85.8894,"40203",10607.7624113785,203223512.277189,7368797776.63866,4,4,2012
"836","1363",38.1828,-85.8894,"40204",11161.4072306973,160958653.673886,7368797776.63866,4,4,2012
"837","1363",38.1828,-85.8894,"40205",10662.3369856473,248261854.373812,7368797776.63866,4,4,2012
"838","1363",38.1828,-85.8894,"40206",10327.1398224228,198859404.420573,7368797776.63866,4,4,2012
"839","1363",38.1828,-85.8894,"40207",10046.517233467,304781193.311689,7368797776.63866,4,4,2012
"840","1363",38.1828,-85.8894,"40208",11660.4774757473,158151056.003561,7368797776.63866,4,4,2012
"841","1363",38.1828,-85.8894,"40209",10578.8773730274,2591824.95639171,7368797776.63866,4,4,2012
"842","1363",38.1828,-85.8894,"40210",11660.4774757473,169555002.974841,7368797776.63866,4,4,2012
"843","1363",38.1828,-85.8894,"40211",11660.4774757473,266033793.609175,7368797776.63866,4,4,2012
"844","1363",38.1828,-85.8894,"40212",10607.7624113785,184415949.521815,7368797776.63866,4,4,2012
"845","1363",38.1828,-85.8894,"40213",10578.8773730274,187256708.379958,7368797776.63866,4,4,2012
"846","1363",38.1828,-85.8894,"40214",10551.0575021541,472413048.601448,7368797776.63866,4,4,2012
